SPACEPORT_REC_ID,POLYGON_ID,Interaction
19,44308,Intersect
19,44309,Intersect
19,44310,Intersect
19,44311,Intersect
19,44312,Intersect
19,44313,Intersect
19,44314,Intersect
19,44315,Intersect
19,44316,Intersect
19,44317,Intersect
19,44318,Intersect
19,44319,Intersect
19,44329,Intersect
19,44330,Intersect
19,44331,Intersect
19,44350,Intersect
19,44352,Intersect
19,44354,Intersect
19,44355,Intersect
19,44356,Intersect
19,44357,Intersect
19,44358,Intersect
19,44359,Intersect
19,44360,Intersect
19,44361,Intersect
19,44367,Intersect
19,44368,Intersect
19,44369,Intersect
19,44372,Intersect
19,44373,Intersect
19,44374,Intersect
19,44375,Intersect
19,44376,Intersect
19,44377,Intersect
19,44378,Intersect
19,44379,Intersect
19,44380,Intersect
19,44383,Intersect
19,44384,Intersect
19,44385,Intersect
19,44386,Intersect
19,46917,Intersect
19,49068,Intersect
19,49071,Intersect
19,49554,Intersect
19,49555,Intersect
19,51657,Intersect
19,51658,Intersect
19,54989,Intersect
19,55054,Intersect
19,55466,Intersect
19,55469,Intersect
19,55708,Intersect
19,55709,Intersect
19,55711,Intersect
19,55991,Intersect
19,55995,Intersect
19,56248,Intersect
19,56249,Intersect
19,56450,Intersect
19,56453,Intersect
19,56669,Intersect
19,56670,Intersect
19,56834,Intersect
19,56951,Intersect
19,56952,Intersect
19,56953,Intersect
19,57110,Intersect
19,57113,Intersect
19,57115,Intersect
19,57418,Intersect
19,57419,Intersect
19,57652,Intersect
19,57655,Intersect
19,57656,Intersect
19,57834,Intersect
19,57835,Intersect
19,58425,Intersect
19,58573,Intersect
19,58574,Intersect
19,58765,Intersect
19,58828,Intersect
19,58865,Intersect
19,58888,Intersect
19,58890,Intersect
19,58891,Intersect
19,58996,Intersect
19,60629,Intersect
19,60630,Intersect
19,60954,Intersect
19,62926,Intersect
19,62941,Intersect
19,62963,Intersect
19,64586,Intersect
19,68538,Intersect
19,68539,Intersect
19,71844,Intersect
19,71845,Intersect
19,71848,Intersect
19,71849,Intersect
19,71992,Intersect
19,71994,Intersect
19,74616,Intersect
19,75575,Intersect
19,79500,Intersect
19,79501,Intersect
19,80263,Intersect
19,80264,Intersect
19,80265,Intersect
19,80266,Intersect
19,80273,Intersect
19,80274,Intersect
19,80275,Intersect
19,80276,Intersect
19,80299,Intersect
19,80316,Intersect
19,80317,Intersect
19,80318,Intersect
19,80319,Intersect
19,80320,Intersect
19,83591,Intersect
19,83592,Intersect
19,83593,Intersect
19,83594,Intersect
19,83595,Intersect
19,83596,Intersect
19,83597,Intersect
19,83598,Intersect
19,83857,Intersect
19,87535,Intersect
19,87537,Intersect
19,89162,Intersect
19,89165,Intersect
19,92501,Intersect
19,92502,Intersect
19,96049,Intersect
19,96050,Intersect
19,96051,Intersect
19,96052,Intersect
19,96053,Intersect
19,96054,Intersect
19,96055,Intersect
19,96056,Intersect
19,96057,Intersect
19,96058,Intersect
19,96059,Intersect
19,96060,Intersect
19,96061,Intersect
19,96062,Intersect
19,96063,Intersect
19,96064,Intersect
19,99089,Intersect
19,99090,Intersect
19,102790,Intersect
19,102792,Intersect
19,108036,Intersect
19,109698,Intersect
19,109700,Intersect
19,113352,Intersect
19,113353,Intersect
19,113354,Intersect
19,113355,Intersect
19,113356,Intersect
19,113357,Intersect
19,113391,Intersect
19,113392,Intersect
19,113393,Intersect
19,113394,Intersect
19,113395,Intersect
19,113396,Intersect
19,113942,Intersect
19,113943,Intersect
19,117045,Intersect
19,117046,Intersect
19,117233,Intersect
19,117234,Intersect
19,117235,Intersect
19,117236,Intersect
19,117237,Intersect
19,117238,Intersect
19,120705,Intersect
19,120706,Intersect
19,121305,Intersect
19,121306,Intersect
19,121307,Intersect
19,121308,Intersect
19,121309,Intersect
19,121310,Intersect
19,121334,Intersect
19,121335,Intersect
19,121336,Intersect
19,121349,Intersect
19,121350,Intersect
19,121351,Intersect
19,124547,Intersect
19,124548,Intersect
19,127829,Intersect
19,127831,Intersect
19,129381,Intersect
19,129382,Intersect
19,129960,Intersect
19,130668,Intersect
19,130669,Intersect
19,130670,Intersect
19,130671,Intersect
19,130672,Intersect
19,130673,Intersect
19,130674,Intersect
19,130686,Intersect
19,130687,Intersect
19,130688,Intersect
19,130689,Intersect
19,130690,Intersect
19,130691,Intersect
19,130692,Intersect
19,130693,Intersect
19,130694,Intersect
19,130695,Intersect
19,130696,Intersect
19,130697,Intersect
19,130698,Intersect
19,130699,Intersect
19,130700,Intersect
19,130701,Intersect
19,130702,Intersect
19,130715,Intersect
19,130716,Intersect
19,130717,Intersect
19,130718,Intersect
19,130724,Intersect
19,130725,Intersect
19,130726,Intersect
19,130727,Intersect
19,131254,Intersect
19,131256,Intersect
19,132496,Intersect
19,132497,Intersect
19,133085,Intersect
19,134174,Intersect
19,134175,Intersect
19,135617,Intersect
19,135618,Intersect
19,135619,Intersect
19,135620,Intersect
19,135621,Intersect
19,135622,Intersect
19,135623,Intersect
19,135624,Intersect
19,135636,Intersect
19,135638,Intersect
19,135639,Intersect
19,135640,Intersect
19,135641,Intersect
19,135642,Intersect
19,136707,Intersect
19,136708,Intersect
19,136709,Intersect
19,136710,Intersect
19,136711,Intersect
19,136712,Intersect
19,136713,Intersect
19,136724,Intersect
19,136725,Intersect
19,136726,Intersect
19,136727,Intersect
19,136728,Intersect
19,136729,Intersect
19,136730,Intersect
19,136732,Intersect
19,136734,Intersect
19,136735,Intersect
19,136736,Intersect
19,136737,Intersect
19,136738,Intersect
19,136739,Intersect
19,136740,Intersect
19,136741,Intersect
19,136742,Intersect
19,136743,Intersect
19,136744,Intersect
19,136745,Intersect
19,136748,Intersect
19,138120,Intersect
19,138121,Intersect
19,138123,Intersect
19,138124,Intersect
19,144981,Intersect
19,144983,Intersect
19,145596,Intersect
19,146927,Intersect
19,146971,Intersect
19,147630,Intersect
19,153322,Intersect
19,153604,Intersect
19,155345,Intersect
19,155347,Intersect
19,157923,Intersect
19,157924,Intersect
19,159506,Intersect
19,159507,Intersect
19,160701,Intersect
19,160702,Intersect
19,160703,Intersect
19,160704,Intersect
19,160705,Intersect
19,160706,Intersect
19,160707,Intersect
19,160708,Intersect
19,162925,Intersect
19,162926,Intersect
19,163008,Intersect
19,166049,Intersect
19,166050,Intersect
19,166052,Intersect
19,166053,Intersect
19,166067,Intersect
19,166068,Intersect
19,166070,Intersect
19,166071,Intersect
19,166081,Intersect
19,166082,Intersect
19,166084,Intersect
19,166085,Intersect
19,166086,Intersect
19,166087,Intersect
19,166088,Intersect
19,166089,Intersect
19,166090,Intersect
19,166091,Intersect
19,166092,Intersect
19,167989,Intersect
19,168003,Intersect
19,168004,Intersect
19,168005,Intersect
19,168446,Intersect
19,171736,Intersect
19,171737,Intersect
19,175110,Intersect
19,175111,Intersect
19,175112,Intersect
19,175114,Intersect
19,175579,Intersect
19,175580,Intersect
19,175581,Intersect
19,175582,Intersect
19,178206,Intersect
19,178207,Intersect
19,181432,Intersect
19,181433,Intersect
19,188243,Intersect
19,188245,Intersect
19,189186,Intersect
19,189188,Intersect
19,193992,Intersect
19,194020,Intersect
19,194938,Intersect
19,194940,Intersect
19,195089,Intersect
19,195090,Intersect
19,197799,Intersect
19,199616,Intersect
19,199977,Intersect
19,199979,Intersect
19,200961,Intersect
19,200964,Intersect
19,200965,Intersect
19,200966,Intersect
19,201412,Intersect
19,203512,Intersect
19,204550,Intersect
19,204551,Intersect
19,204552,Intersect
19,204553,Intersect
19,206405,Intersect
19,206406,Intersect
19,206407,Intersect
19,206408,Intersect
19,206409,Intersect
19,206413,Intersect
19,206414,Intersect
19,206415,Intersect
19,206416,Intersect
19,206417,Intersect
19,206418,Intersect
19,206419,Intersect
19,206420,Intersect
19,206421,Intersect
19,206424,Intersect
19,206425,Intersect
19,206426,Intersect
19,206427,Intersect
19,206428,Intersect
19,206429,Intersect
19,206430,Intersect
19,206431,Intersect
19,206432,Intersect
19,206433,Intersect
19,206434,Intersect
19,206435,Intersect
19,206436,Intersect
19,206437,Intersect
19,206825,Intersect
19,206828,Intersect
19,208202,Intersect
19,208203,Intersect
19,208208,Intersect
19,210902,Intersect
19,210903,Intersect
19,214296,Intersect
19,214499,Intersect
19,214500,Intersect
19,216455,Intersect
19,218020,Intersect
19,218021,Intersect
19,219682,Intersect
19,219684,Intersect
19,221645,Intersect
19,221646,Intersect
19,224739,Intersect
19,224740,Intersect
19,224741,Intersect
19,224742,Intersect
19,224743,Intersect
19,224744,Intersect
19,224789,Intersect
19,224790,Intersect
19,224791,Intersect
19,224792,Intersect
19,224793,Intersect
19,225853,Intersect
19,226120,Intersect
19,226121,Intersect
19,226122,Intersect
19,226123,Intersect
19,226124,Intersect
19,226125,Intersect
19,226144,Intersect
19,226145,Intersect
19,226146,Intersect
19,226147,Intersect
19,226148,Intersect
19,226149,Intersect
19,226302,Intersect
19,226304,Intersect
19,229215,Intersect
19,229798,Intersect
19,229799,Intersect
19,230051,Intersect
19,230053,Intersect
19,230601,Intersect
19,230602,Intersect
19,230603,Intersect
19,230604,Intersect
19,230605,Intersect
19,230606,Intersect
19,230607,Intersect
19,230751,Intersect
19,230752,Intersect
19,230753,Intersect
19,230754,Intersect
19,230755,Intersect
19,230756,Intersect
19,230757,Intersect
19,230758,Intersect
19,230759,Intersect
19,230760,Intersect
19,230761,Intersect
19,230762,Intersect
19,230763,Intersect
19,230764,Intersect
19,230765,Intersect
19,230766,Intersect
19,230767,Intersect
19,230768,Intersect
19,230981,Intersect
19,230982,Intersect
19,230983,Intersect
19,230984,Intersect
19,230985,Intersect
19,230986,Intersect
19,230987,Intersect
19,230988,Intersect
19,230989,Intersect
19,230990,Intersect
19,230991,Intersect
19,230992,Intersect
19,230993,Intersect
19,230994,Intersect
19,230995,Intersect
19,230998,Intersect
19,230999,Intersect
19,231000,Intersect
19,231826,Intersect
19,232298,Intersect
19,232301,Intersect
19,232679,Intersect
19,232680,Intersect
19,233052,Intersect
19,237090,Intersect
19,237091,Intersect
19,237092,Intersect
19,237093,Intersect
19,237094,Intersect
19,237095,Intersect
19,237096,Intersect
19,239534,Intersect
19,239537,Intersect
19,240245,Intersect
19,242109,Intersect
19,242110,Intersect
19,242111,Intersect
19,242112,Intersect
19,242434,Intersect
19,242435,Intersect
19,244518,Intersect
19,244520,Intersect
19,249576,Intersect
19,249577,Intersect
19,252427,Intersect
19,252437,Intersect
19,252766,Intersect
19,252769,Intersect
19,253254,Intersect
19,253255,Intersect
19,256215,Intersect
19,258948,Intersect
19,260998,Intersect
19,260999,Intersect
19,262537,Intersect
19,262538,Intersect
19,262539,Intersect
19,262540,Intersect
19,262541,Intersect
19,262568,Intersect
19,262569,Intersect
19,262570,Intersect
19,262571,Intersect
19,262572,Intersect
19,264716,Intersect
19,264718,Intersect
19,266789,Intersect
19,266790,Intersect
19,266791,Intersect
19,266792,Intersect
19,266793,Intersect
19,266843,Intersect
19,266844,Intersect
19,266845,Intersect
19,266846,Intersect
19,266847,Intersect
19,270416,Intersect
19,270417,Intersect
19,272285,Intersect
19,272286,Intersect
19,275591,Intersect
19,275593,Intersect
19,277648,Intersect
19,277649,Intersect
19,277650,Intersect
19,277651,Intersect
19,277663,Intersect
19,277664,Intersect
19,277665,Intersect
19,277666,Intersect
19,277667,Intersect
19,277668,Intersect
19,277669,Intersect
19,277670,Intersect
19,277680,Intersect
19,277681,Intersect
19,277682,Intersect
19,277683,Intersect
19,277684,Intersect
19,277685,Intersect
19,277686,Intersect
19,277696,Intersect
19,277697,Intersect
19,277704,Intersect
19,277705,Intersect
19,277706,Intersect
19,280113,Intersect
19,280116,Intersect
19,282306,Intersect
19,282474,Intersect
19,282475,Intersect
19,282796,Intersect
19,283566,Intersect
19,283567,Intersect
19,288758,Intersect
19,288763,Intersect
19,289933,Intersect
19,289934,Intersect
19,292408,Intersect
19,292424,Intersect
19,292820,Intersect
19,292821,Intersect
19,293173,Intersect
19,293174,Intersect
19,293929,Intersect
19,299008,Intersect
19,299980,Intersect
19,299981,Intersect
19,303807,Intersect
19,303808,Intersect
19,304105,Intersect
19,304106,Intersect
19,313861,Intersect
19,313862,Intersect
19,313863,Intersect
19,313864,Intersect
19,313916,Intersect
19,313917,Intersect
19,313948,Intersect
19,313949,Intersect
19,315529,Intersect
19,315531,Intersect
19,319568,Intersect
19,319569,Intersect
19,321038,Intersect
19,321039,Intersect
19,321040,Intersect
19,321041,Intersect
19,322837,Intersect
19,322842,Intersect
19,323197,Intersect
19,323199,Intersect
19,326645,Intersect
19,331835,Intersect
19,331836,Intersect
19,331837,Intersect
19,331838,Intersect
19,331839,Intersect
19,331840,Intersect
19,331841,Intersect
19,331842,Intersect
19,331843,Intersect
19,331844,Intersect
19,331845,Intersect
19,331846,Intersect
19,338881,Intersect
19,338884,Intersect
19,339625,Intersect
19,341440,Intersect
19,341441,Intersect
19,348763,Intersect
19,348765,Intersect
19,351470,Intersect
19,351471,Intersect
19,351472,Intersect
19,351480,Intersect
19,351483,Intersect
19,351484,Intersect
19,351485,Intersect
19,352323,Intersect
19,352325,Intersect
19,356011,Intersect
19,356014,Intersect
19,358172,Intersect
19,360337,Intersect
19,360338,Intersect
19,365466,Intersect
19,365467,Intersect
19,367294,Intersect
19,367296,Intersect
19,368821,Intersect
19,370143,Intersect
19,370151,Intersect
19,371235,Intersect
19,371236,Intersect
19,371243,Intersect
19,371245,Intersect
19,376771,Intersect
19,376773,Intersect
19,383044,Intersect
19,383046,Intersect
19,383694,Intersect
19,387003,Intersect
19,387004,Intersect
19,387563,Intersect
19,391872,Intersect
19,391873,Intersect
19,391874,Intersect
19,391875,Intersect
19,391876,Intersect
19,391888,Intersect
19,391889,Intersect
19,391890,Intersect
19,391891,Intersect
19,391892,Intersect
19,396889,Intersect
19,396890,Intersect
19,401895,Intersect
19,401897,Intersect
19,403807,Intersect
19,403808,Intersect
19,404744,Intersect
19,404747,Intersect
19,405627,Intersect
19,405628,Intersect
19,409074,Intersect
19,409076,Intersect
19,413329,Intersect
19,413331,Intersect
19,415399,Intersect
19,415400,Intersect
19,417396,Intersect
19,417873,Intersect
19,417874,Intersect
19,418189,Intersect
19,418467,Intersect
19,423131,Intersect
19,423135,Intersect
19,423459,Intersect
19,427111,Intersect
19,427114,Intersect
19,429630,Intersect
19,429631,Intersect
19,434798,Intersect
19,436530,Intersect
19,436531,Intersect
19,441686,Intersect
19,441687,Intersect
19,443352,Intersect
19,443353,Intersect
19,445304,Intersect
19,446947,Intersect
19,446948,Intersect
19,450131,Intersect
19,450132,Intersect
19,450213,Intersect
19,450214,Intersect
19,452449,Intersect
19,453675,Intersect
19,453676,Intersect
19,455757,Intersect
19,456020,Intersect
19,456022,Intersect
19,459613,Intersect
19,459615,Intersect
19,459851,Intersect
19,459852,Intersect
19,463299,Intersect
19,463300,Intersect
19,466492,Intersect
19,468548,Intersect
19,468551,Intersect
19,470215,Intersect
19,470216,Intersect
19,475512,Intersect
19,475514,Intersect
19,485558,Intersect
19,485559,Intersect
19,489665,Intersect
19,489668,Intersect
19,489818,Intersect
19,489819,Intersect
19,490474,Intersect
19,490476,Intersect
19,490480,Intersect
19,490482,Intersect
19,490483,Intersect
19,492379,Intersect
19,492381,Intersect
19,492539,Intersect
19,493180,Intersect
19,493181,Intersect
19,493184,Intersect
19,493194,Intersect
19,493195,Intersect
19,499105,Intersect
19,499106,Intersect
19,499107,Intersect
19,499409,Intersect
19,502061,Intersect
19,503823,Intersect
19,503827,Intersect
19,505150,Intersect
19,505153,Intersect
19,505222,Intersect
19,509333,Intersect
19,509334,Intersect
19,509520,Intersect
19,511273,Intersect
19,511282,Intersect
19,512620,Intersect
19,513267,Intersect
19,513268,Intersect
19,513736,Intersect
19,514767,Intersect
19,517825,Intersect
19,517827,Intersect
19,520197,Intersect
19,521042,Intersect
19,521045,Intersect
19,524482,Intersect
19,524489,Intersect
19,528698,Intersect
19,528701,Intersect
19,533575,Intersect
19,533578,Intersect
19,533580,Intersect
19,533584,Intersect
19,535472,Intersect
19,535473,Intersect
19,536375,Intersect
19,536376,Intersect
19,537330,Intersect
19,537336,Intersect
19,542380,Intersect
19,542382,Intersect
19,543079,Intersect
19,543081,Intersect
19,549319,Intersect
19,549320,Intersect
19,551862,Intersect
19,551869,Intersect
19,552000,Intersect
19,553214,Intersect
19,554651,Intersect
19,554652,Intersect
19,559479,Intersect
19,559480,Intersect
19,559655,Intersect
19,565644,Intersect
19,565650,Intersect
19,570140,Intersect
19,570141,Intersect
19,573913,Intersect
19,573915,Intersect
19,576383,Intersect
19,581224,Intersect
19,581737,Intersect
19,581738,Intersect
19,586861,Intersect
19,586864,Intersect
19,590523,Intersect
19,590526,Intersect
19,593198,Intersect
19,593206,Intersect
19,593221,Intersect
19,593227,Intersect
19,593232,Intersect
19,593236,Intersect
19,593387,Intersect
19,593390,Intersect
19,595081,Intersect
19,595086,Intersect
19,597544,Intersect
19,600625,Intersect
19,600627,Intersect
19,602846,Intersect
19,602847,Intersect
19,602852,Intersect
19,602858,Intersect
19,604485,Intersect
19,604490,Intersect
19,604497,Intersect
19,604499,Intersect
19,605324,Intersect
19,605329,Intersect
19,608200,Intersect
19,608297,Intersect
19,616022,Intersect
19,616991,Intersect
19,616998,Intersect
19,628592,Intersect
19,628599,Intersect
19,631867,Intersect
19,636034,Intersect
19,636035,Intersect
19,640354,Intersect
19,643374,Intersect
19,643376,Intersect
19,643403,Intersect
19,643406,Intersect
19,644831,Intersect
19,645796,Intersect
19,648643,Intersect
19,648644,Intersect
19,649204,Intersect
19,649772,Intersect
19,649776,Intersect
19,652241,Intersect
19,652714,Intersect
19,653125,Intersect
19,653136,Intersect
19,658252,Intersect
19,661085,Intersect
19,663686,Intersect
19,663688,Intersect
19,667796,Intersect
19,667797,Intersect
19,668075,Intersect
19,671230,Intersect
19,671231,Intersect
19,673691,Intersect
19,674791,Intersect
19,674796,Intersect
19,674967,Intersect
19,674970,Intersect
19,674971,Intersect
19,676398,Intersect
19,676415,Intersect
19,676477,Intersect
19,676486,Intersect
19,677971,Intersect
19,679527,Intersect
19,679529,Intersect
19,682678,Intersect
19,682679,Intersect
19,683029,Intersect
19,683034,Intersect
19,683035,Intersect
19,683039,Intersect
19,683040,Intersect
19,683041,Intersect
19,683292,Intersect
19,686397,Intersect
19,686398,Intersect
19,687223,Intersect
19,687225,Intersect
19,687443,Intersect
19,689701,Intersect
19,689739,Intersect
19,693057,Intersect
19,693058,Intersect
19,693059,Intersect
19,693062,Intersect
19,700041,Intersect
19,700042,Intersect
19,700044,Intersect
19,700045,Intersect
19,702145,Intersect
19,702162,Intersect
19,702167,Intersect
19,702168,Intersect
19,702170,Intersect
19,702173,Intersect
19,702175,Intersect
19,702860,Intersect
19,702862,Intersect
19,702863,Intersect
19,702864,Intersect
19,703368,Intersect
19,706013,Intersect
19,706014,Intersect
19,706017,Intersect
19,706018,Intersect
19,710704,Intersect
19,710707,Intersect
19,710827,Intersect
19,710831,Intersect
19,714706,Intersect
19,718122,Intersect
19,719334,Intersect
19,722731,Intersect
19,722732,Intersect
19,722733,Intersect
19,722734,Intersect
19,723170,Intersect
19,723431,Intersect
19,723434,Intersect
19,725448,Intersect
19,725449,Intersect
19,725450,Intersect
19,725452,Intersect
19,727068,Intersect
19,727375,Intersect
19,730136,Intersect
19,743551,Intersect
19,743557,Intersect
19,743792,Intersect
19,743795,Intersect
19,745356,Intersect
19,745358,Intersect
19,745426,Intersect
19,745435,Intersect
19,749588,Intersect
19,749589,Intersect
19,749744,Intersect
19,749745,Intersect
19,758919,Intersect
19,758921,Intersect
19,758940,Intersect
19,758941,Intersect
19,759503,Intersect
19,764488,Intersect
19,764489,Intersect
19,764492,Intersect
19,764497,Intersect
19,770627,Intersect
19,777975,Intersect
19,777977,Intersect
19,778576,Intersect
19,781378,Intersect
19,781379,Intersect
19,781723,Intersect
19,785630,Intersect
19,785631,Intersect
19,785765,Intersect
19,789159,Intersect
19,789160,Intersect
19,789928,Intersect
19,789929,Intersect
19,789930,Intersect
19,789931,Intersect
19,791132,Intersect
19,798991,Intersect
19,798992,Intersect
19,798993,Intersect
19,798994,Intersect
20,7433,Intersect
20,9787,Intersect
20,12830,Intersect
20,19815,Intersect
20,24091,Intersect
20,24092,Intersect
20,24093,Intersect
20,24094,Intersect
20,24095,Intersect
20,24096,Intersect
20,40704,Intersect
20,40980,Intersect
20,41100,Intersect
20,46224,Intersect
20,46229,Intersect
20,48937,Intersect
20,49154,Intersect
20,49155,Intersect
20,49156,Intersect
20,51080,Intersect
20,51246,Intersect
20,51435,Intersect
20,51900,Intersect
20,54582,Intersect
20,60486,Intersect
20,62926,Intersect
20,62941,Intersect
20,62963,Intersect
20,64586,Intersect
20,69871,Intersect
20,70517,Intersect
20,70530,Intersect
20,71486,Intersect
20,73762,Intersect
20,73913,Intersect
20,75003,Intersect
20,75004,Intersect
20,75005,Intersect
20,75006,Intersect
20,75007,Intersect
20,75008,Intersect
20,77834,Intersect
20,77835,Intersect
20,79300,Intersect
20,79301,Intersect
20,79302,Intersect
20,79303,Intersect
20,79304,Intersect
20,79305,Intersect
20,83105,Intersect
20,83106,Intersect
20,83107,Intersect
20,83108,Intersect
20,83109,Intersect
20,83110,Intersect
20,85305,Intersect
20,85306,Intersect
20,85307,Intersect
20,85308,Intersect
20,85309,Intersect
20,85310,Intersect
20,85311,Intersect
20,85312,Intersect
20,85313,Intersect
20,85314,Intersect
20,85315,Intersect
20,85316,Intersect
20,87155,Intersect
20,87156,Intersect
20,87157,Intersect
20,87158,Intersect
20,87159,Intersect
20,87160,Intersect
20,95787,Intersect
20,95788,Intersect
20,95789,Intersect
20,95790,Intersect
20,95791,Intersect
20,96107,Intersect
20,96108,Intersect
20,96117,Intersect
20,96118,Intersect
20,96119,Intersect
20,96148,Intersect
20,96149,Intersect
20,96150,Intersect
20,96154,Intersect
20,96155,Intersect
20,98792,Intersect
20,98793,Intersect
20,98794,Intersect
20,98797,Intersect
20,98798,Intersect
20,99021,Intersect
20,99022,Intersect
20,99024,Intersect
20,99025,Intersect
20,99027,Intersect
20,102582,Intersect
20,102595,Intersect
20,102596,Intersect
20,102597,Intersect
20,102598,Intersect
20,102599,Intersect
20,102600,Intersect
20,102601,Intersect
20,102602,Intersect
20,102603,Intersect
20,103972,Intersect
20,104649,Intersect
20,105265,Intersect
20,105266,Intersect
20,105267,Intersect
20,105269,Intersect
20,105272,Intersect
20,105273,Intersect
20,105274,Intersect
20,105278,Intersect
20,105279,Intersect
20,105557,Intersect
20,105577,Intersect
20,105583,Intersect
20,105584,Intersect
20,105585,Intersect
20,105586,Intersect
20,105591,Intersect
20,105592,Intersect
20,105593,Intersect
20,105594,Intersect
20,105612,Intersect
20,105613,Intersect
20,105614,Intersect
20,105615,Intersect
20,105618,Intersect
20,105622,Intersect
20,105623,Intersect
20,105625,Intersect
20,105626,Intersect
20,106184,Intersect
20,107682,Intersect
20,115787,Intersect
20,121950,Intersect
20,121951,Intersect
20,121952,Intersect
20,121953,Intersect
20,121954,Intersect
20,121955,Intersect
20,121956,Intersect
20,121986,Intersect
20,121987,Intersect
20,121988,Intersect
20,122007,Intersect
20,122008,Intersect
20,122499,Intersect
20,122500,Intersect
20,122501,Intersect
20,122508,Intersect
20,122509,Intersect
20,122510,Intersect
20,122521,Intersect
20,122530,Intersect
20,122531,Intersect
20,122532,Intersect
20,122533,Intersect
20,122534,Intersect
20,145596,Intersect
20,146961,Intersect
20,149630,Intersect
20,165472,Intersect
20,165473,Intersect
20,165474,Intersect
20,165475,Intersect
20,165476,Intersect
20,165477,Intersect
20,172455,Intersect
20,177631,Intersect
20,179958,Intersect
20,179959,Intersect
20,179960,Intersect
20,179962,Intersect
20,179963,Intersect
20,179965,Intersect
20,179966,Intersect
20,179970,Intersect
20,183892,Intersect
20,188782,Intersect
20,193992,Intersect
20,194020,Intersect
20,194511,Intersect
20,196663,Intersect
20,197799,Intersect
20,199751,Intersect
20,203512,Intersect
20,204509,Intersect
20,204510,Intersect
20,204511,Intersect
20,204512,Intersect
20,204513,Intersect
20,204514,Intersect
20,204515,Intersect
20,204516,Intersect
20,204517,Intersect
20,204518,Intersect
20,204519,Intersect
20,204520,Intersect
20,206636,Intersect
20,206637,Intersect
20,206638,Intersect
20,206639,Intersect
20,206640,Intersect
20,206641,Intersect
20,206661,Intersect
20,206662,Intersect
20,206663,Intersect
20,206664,Intersect
20,206665,Intersect
20,206666,Intersect
20,210462,Intersect
20,210463,Intersect
20,210464,Intersect
20,210465,Intersect
20,210466,Intersect
20,210467,Intersect
20,210504,Intersect
20,210505,Intersect
20,210506,Intersect
20,210507,Intersect
20,210508,Intersect
20,210509,Intersect
20,211518,Intersect
20,211519,Intersect
20,211521,Intersect
20,211522,Intersect
20,213576,Intersect
20,214271,Intersect
20,216455,Intersect
20,217193,Intersect
20,218847,Intersect
20,225853,Intersect
20,226997,Intersect
20,231928,Intersect
20,234548,Intersect
20,234800,Contains
20,236749,Intersect
20,238128,Intersect
20,241183,Intersect
20,243555,Intersect
20,246796,Intersect
20,252427,Intersect
20,252437,Intersect
20,263187,Intersect
20,274584,Intersect
20,274721,Intersect
20,274751,Intersect
20,282796,Intersect
20,291536,Intersect
20,291576,Intersect
20,296974,Intersect
20,327185,Intersect
20,327186,Intersect
20,327187,Intersect
20,327188,Intersect
20,327867,Intersect
20,327868,Intersect
20,327869,Intersect
20,327875,Intersect
20,327876,Intersect
20,327877,Intersect
20,327891,Intersect
20,327892,Intersect
20,327893,Intersect
20,327894,Intersect
20,327895,Intersect
20,327896,Intersect
20,329280,Intersect
20,329281,Intersect
20,329282,Intersect
20,329283,Intersect
20,329284,Intersect
20,329285,Intersect
20,329286,Intersect
20,329287,Intersect
20,329288,Intersect
20,329289,Intersect
20,329290,Intersect
20,329291,Intersect
20,329468,Intersect
20,335701,Intersect
20,335702,Intersect
20,335703,Intersect
20,335704,Intersect
20,335705,Intersect
20,335716,Intersect
20,335717,Intersect
20,335718,Intersect
20,335719,Intersect
20,335720,Intersect
20,335721,Intersect
20,335722,Intersect
20,335723,Intersect
20,335724,Intersect
20,335725,Intersect
20,335726,Intersect
20,335727,Intersect
20,335748,Intersect
20,335749,Intersect
20,335750,Intersect
20,335751,Intersect
20,335752,Intersect
20,335753,Intersect
20,335754,Intersect
20,346949,Intersect
20,353775,Intersect
20,363453,Intersect
20,363454,Intersect
20,363455,Intersect
20,363456,Intersect
20,363457,Intersect
20,363458,Intersect
20,363459,Intersect
20,363460,Intersect
20,363492,Intersect
20,363493,Intersect
20,363502,Intersect
20,363503,Intersect
20,363504,Intersect
20,363505,Intersect
20,363506,Intersect
20,363507,Intersect
20,370143,Intersect
20,370151,Intersect
20,373866,Intersect
20,374337,Intersect
20,378125,Intersect
20,378126,Intersect
20,378127,Intersect
20,378128,Intersect
20,378129,Intersect
20,378130,Intersect
20,378131,Intersect
20,378132,Intersect
20,378133,Intersect
20,378134,Intersect
20,378135,Intersect
20,378136,Intersect
20,378137,Intersect
20,378138,Intersect
20,378139,Intersect
20,378140,Intersect
20,386568,Intersect
20,390135,Intersect
20,390137,Intersect
20,390435,Intersect
20,391067,Intersect
20,391071,Intersect
20,412278,Intersect
20,417396,Intersect
20,434798,Intersect
20,435368,Intersect
20,441686,Intersect
20,441687,Intersect
20,450131,Intersect
20,450132,Intersect
20,458761,Intersect
20,458763,Intersect
20,462484,Intersect
20,463293,Intersect
20,464272,Intersect
20,491266,Intersect
20,491267,Intersect
20,491268,Intersect
20,497484,Intersect
20,497488,Intersect
20,497491,Intersect
20,497495,Intersect
20,497496,Intersect
20,497498,Intersect
20,502061,Intersect
20,515235,Intersect
20,515240,Intersect
20,515250,Intersect
20,515256,Intersect
20,515258,Intersect
20,515266,Intersect
20,515267,Intersect
20,515285,Intersect
